_id,Year,State,Citizen Category,Ethnic Group,Value ('000)
1395,2009,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,27
1396,2009,W.P.LABUAN,Malaysian citizens,Bumiputera,21.4
1397,2009,W.P.LABUAN,Malaysian citizens,Chinese,4.6
1398,2009,W.P.LABUAN,Malaysian citizens,Indians,0.4
1399,2009,W.P.LABUAN,Malaysian citizens,Others,0.5
1400,2009,W.P.LABUAN,Non Malaysian citizens,N.A,8.5
1401,2008,MALAYSIA,Total of employed,N.A,10659.6
1402,2008,MALAYSIA,Malaysian citizens,Total Malaysian citizens,9614.9
1403,2008,MALAYSIA,Malaysian citizens,Bumiputera,6102.7
1404,2008,MALAYSIA,Malaysian citizens,Chinese,2652.2
1405,2008,MALAYSIA,Malaysian citizens,Indians,760.7
1406,2008,MALAYSIA,Malaysian citizens,Others,99.3
1407,2008,MALAYSIA,Non Malaysian citizens,N.A,1044.7
1408,2008,JOHOR,Total of employed,N.A,1283.8
1409,2008,JOHOR,Malaysian citizens,Total Malaysian citizens,1154.4
1410,2008,JOHOR,Malaysian citizens,Bumiputera,637
1411,2008,JOHOR,Malaysian citizens,Chinese,424.4
1412,2008,JOHOR,Malaysian citizens,Indians,85.6
1413,2008,JOHOR,Malaysian citizens,Others,7.5
1414,2008,JOHOR,Non Malaysian citizens,N.A,129.4
1415,2008,KEDAH,Total of employed,N.A,676
1416,2008,KEDAH,Malaysian citizens,Total Malaysian citizens,653.4
1417,2008,KEDAH,Malaysian citizens,Bumiputera,489
1418,2008,KEDAH,Malaysian citizens,Chinese,105.8
1419,2008,KEDAH,Malaysian citizens,Indians,46.6
1420,2008,KEDAH,Malaysian citizens,Others,12
1421,2008,KEDAH,Non Malaysian citizens,N.A,22.6
1422,2008,KELANTAN,Total of employed,N.A,486.4
1423,2008,KELANTAN,Malaysian citizens,Total Malaysian citizens,469.4
1424,2008,KELANTAN,Malaysian citizens,Bumiputera,438.3
1425,2008,KELANTAN,Malaysian citizens,Chinese,23.4
1426,2008,KELANTAN,Malaysian citizens,Indians,1.4
1427,2008,KELANTAN,Malaysian citizens,Others,6.3
1428,2008,KELANTAN,Non Malaysian citizens,N.A,17
1429,2008,MELAKA,Total of employed,N.A,286.8
1430,2008,MELAKA,Malaysian citizens,Total Malaysian citizens,266.9
1431,2008,MELAKA,Malaysian citizens,Bumiputera,167.7
1432,2008,MELAKA,Malaysian citizens,Chinese,81
1433,2008,MELAKA,Malaysian citizens,Indians,16.8
1434,2008,MELAKA,Malaysian citizens,Others,1.4
1435,2008,MELAKA,Non Malaysian citizens,N.A,19.9
1436,2008,N.SEMBILAN,Total of employed,N.A,387.1
1437,2008,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,360.2
1438,2008,N.SEMBILAN,Malaysian citizens,Bumiputera,207.8
1439,2008,N.SEMBILAN,Malaysian citizens,Chinese,92.6
1440,2008,N.SEMBILAN,Malaysian citizens,Indians,58.5
1441,2008,N.SEMBILAN,Malaysian citizens,Others,1.3
1442,2008,N.SEMBILAN,Non Malaysian citizens,N.A,26.9
1443,2008,PAHANG,Total of employed,N.A,589.8
1444,2008,PAHANG,Malaysian citizens,Total Malaysian citizens,531.1
1445,2008,PAHANG,Malaysian citizens,Bumiputera,395.3
1446,2008,PAHANG,Malaysian citizens,Chinese,102.2
1447,2008,PAHANG,Malaysian citizens,Indians,29.2
1448,2008,PAHANG,Malaysian citizens,Others,4.3
1449,2008,PAHANG,Non Malaysian citizens,N.A,58.8
1450,2008,P.PINANG,Total of employed,N.A,674.9
1451,2008,P.PINANG,Malaysian citizens,Total Malaysian citizens,619.7
1452,2008,P.PINANG,Malaysian citizens,Bumiputera,265.3
1453,2008,P.PINANG,Malaysian citizens,Chinese,294.2
1454,2008,P.PINANG,Malaysian citizens,Indians,59.1
1455,2008,P.PINANG,Malaysian citizens,Others,1.1
1456,2008,P.PINANG,Non Malaysian citizens,N.A,55.2
1457,2008,PERAK,Total of employed,N.A,858.9
1458,2008,PERAK,Malaysian citizens,Total Malaysian citizens,817.8
1459,2008,PERAK,Malaysian citizens,Bumiputera,445.4
1460,2008,PERAK,Malaysian citizens,Chinese,261.4
1461,2008,PERAK,Malaysian citizens,Indians,108.1
1462,2008,PERAK,Malaysian citizens,Others,3
1463,2008,PERAK,Non Malaysian citizens,N.A,41.1
1464,2008,PERLIS,Total of employed,N.A,81.5
1465,2008,PERLIS,Malaysian citizens,Total Malaysian citizens,79.5
1466,2008,PERLIS,Malaysian citizens,Bumiputera,66.8
1467,2008,PERLIS,Malaysian citizens,Chinese,9.3
1468,2008,PERLIS,Malaysian citizens,Indians,1
1469,2008,PERLIS,Malaysian citizens,Others,2.5
1470,2008,PERLIS,Non Malaysian citizens,N.A,2
1471,2008,SELANGOR,Total of employed,N.A,2092
1472,2008,SELANGOR,Malaysian citizens,Total Malaysian citizens,1939.9
1473,2008,SELANGOR,Malaysian citizens,Bumiputera,1057.6
1474,2008,SELANGOR,Malaysian citizens,Chinese,595
1475,2008,SELANGOR,Malaysian citizens,Indians,266.9
1476,2008,SELANGOR,Malaysian citizens,Others,20.4
1477,2008,SELANGOR,Non Malaysian citizens,N.A,152.1
1478,2008,TERENGGANU,Total of employed,N.A,375.5
1479,2008,TERENGGANU,Malaysian citizens,Total Malaysian citizens,358.5
1480,2008,TERENGGANU,Malaysian citizens,Bumiputera,345.4
1481,2008,TERENGGANU,Malaysian citizens,Chinese,11.6
1482,2008,TERENGGANU,Malaysian citizens,Indians,0.6
1483,2008,TERENGGANU,Malaysian citizens,Others,0.8
1484,2008,TERENGGANU,Non Malaysian citizens,N.A,17.1
1485,2008,SABAH,Total of employed,N.A,1230.5
1486,2008,SABAH,Malaysian citizens,Total Malaysian citizens,857
1487,2008,SABAH,Malaysian citizens,Bumiputera,683.6
1488,2008,SABAH,Malaysian citizens,Chinese,125.2
1489,2008,SABAH,Malaysian citizens,Indians,15.9
1490,2008,SABAH,Malaysian citizens,Others,32.2
1491,2008,SABAH,Non Malaysian citizens,N.A,373.5
1492,2008,SARAWAK,Total of employed,N.A,921.7
1493,2008,SARAWAK,Malaysian citizens,Total Malaysian citizens,862.2
1494,2008,SARAWAK,Malaysian citizens,Bumiputera,620.8
1495,2008,SARAWAK,Malaysian citizens,Chinese,238
1496,2008,SARAWAK,Malaysian citizens,Indians,1.2
1497,2008,SARAWAK,Malaysian citizens,Others,2.2
1498,2008,SARAWAK,Non Malaysian citizens,N.A,59.4
1499,2008,W.P.KUALA LUMPUR,Total of employed,N.A,682.2
1500,2008,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,619.9
1501,2008,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,262.7
1502,2008,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,283.6
1503,2008,W.P.KUALA LUMPUR,Malaysian citizens,Indians,69.5
1504,2008,W.P.KUALA LUMPUR,Malaysian citizens,Others,4
1505,2008,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,62.3
1506,2008,W.P.LABUAN,Total of employed,N.A,32.5
1507,2008,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,25
1508,2008,W.P.LABUAN,Malaysian citizens,Bumiputera,19.9
1509,2008,W.P.LABUAN,Malaysian citizens,Chinese,4.5
1510,2008,W.P.LABUAN,Malaysian citizens,Indians,0.2
1511,2008,W.P.LABUAN,Malaysian citizens,Others,0.5
1512,2008,W.P.LABUAN,Non Malaysian citizens,N.A,7.5
1513,2007,MALAYSIA,Total of employed,N.A,10538.1
1514,2007,MALAYSIA,Malaysian citizens,Total Malaysian citizens,9492
1515,2007,MALAYSIA,Malaysian citizens,Bumiputera,5993
1516,2007,MALAYSIA,Malaysian citizens,Chinese,2646.4
1517,2007,MALAYSIA,Malaysian citizens,Indians,749.7
1518,2007,MALAYSIA,Malaysian citizens,Others,102.9
1519,2007,MALAYSIA,Non Malaysian citizens,N.A,1046.1
1520,2007,JOHOR,Total of employed,N.A,1286.7
1521,2007,JOHOR,Malaysian citizens,Total Malaysian citizens,1157.8
1522,2007,JOHOR,Malaysian citizens,Bumiputera,645.8
1523,2007,JOHOR,Malaysian citizens,Chinese,422.5
1524,2007,JOHOR,Malaysian citizens,Indians,82.2
1525,2007,JOHOR,Malaysian citizens,Others,7.3
1526,2007,JOHOR,Non Malaysian citizens,N.A,128.9
1527,2007,KEDAH,Total of employed,N.A,670.4
1528,2007,KEDAH,Malaysian citizens,Total Malaysian citizens,647
1529,2007,KEDAH,Malaysian citizens,Bumiputera,481.1
1530,2007,KEDAH,Malaysian citizens,Chinese,103.2
1531,2007,KEDAH,Malaysian citizens,Indians,49.8
1532,2007,KEDAH,Malaysian citizens,Others,12.9
1533,2007,KEDAH,Non Malaysian citizens,N.A,23.3
1534,2007,KELANTAN,Total of employed,N.A,473.1
1535,2007,KELANTAN,Malaysian citizens,Total Malaysian citizens,456.2
1536,2007,KELANTAN,Malaysian citizens,Bumiputera,425.2
1537,2007,KELANTAN,Malaysian citizens,Chinese,23.5
1538,2007,KELANTAN,Malaysian citizens,Indians,1.6
1539,2007,KELANTAN,Malaysian citizens,Others,5.9
1540,2007,KELANTAN,Non Malaysian citizens,N.A,16.9
1541,2007,MELAKA,Total of employed,N.A,284.3
1542,2007,MELAKA,Malaysian citizens,Total Malaysian citizens,265
1543,2007,MELAKA,Malaysian citizens,Bumiputera,165.9
1544,2007,MELAKA,Malaysian citizens,Chinese,80.7
1545,2007,MELAKA,Malaysian citizens,Indians,16.8
1546,2007,MELAKA,Malaysian citizens,Others,1.7
1547,2007,MELAKA,Non Malaysian citizens,N.A,19.2
1548,2007,N.SEMBILAN,Total of employed,N.A,381.6
1549,2007,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,354.3
1550,2007,N.SEMBILAN,Malaysian citizens,Bumiputera,201.2
1551,2007,N.SEMBILAN,Malaysian citizens,Chinese,92.1
1552,2007,N.SEMBILAN,Malaysian citizens,Indians,59.9
1553,2007,N.SEMBILAN,Malaysian citizens,Others,1.1
1554,2007,N.SEMBILAN,Non Malaysian citizens,N.A,27.3
1555,2007,PAHANG,Total of employed,N.A,561.9
1556,2007,PAHANG,Malaysian citizens,Total Malaysian citizens,504.2
1557,2007,PAHANG,Malaysian citizens,Bumiputera,375.2
1558,2007,PAHANG,Malaysian citizens,Chinese,96.1
1559,2007,PAHANG,Malaysian citizens,Indians,29.4
1560,2007,PAHANG,Malaysian citizens,Others,3.4
1561,2007,PAHANG,Non Malaysian citizens,N.A,57.7
1562,2007,P.PINANG,Total of employed,N.A,653.5
1563,2007,P.PINANG,Malaysian citizens,Total Malaysian citizens,600
1564,2007,P.PINANG,Malaysian citizens,Bumiputera,254.8
1565,2007,P.PINANG,Malaysian citizens,Chinese,284.3
1566,2007,P.PINANG,Malaysian citizens,Indians,58.5
1567,2007,P.PINANG,Malaysian citizens,Others,2.5
1568,2007,P.PINANG,Non Malaysian citizens,N.A,53.5
1569,2007,PERAK,Total of employed,N.A,852.2
1570,2007,PERAK,Malaysian citizens,Total Malaysian citizens,813.3
1571,2007,PERAK,Malaysian citizens,Bumiputera,439.8
1572,2007,PERAK,Malaysian citizens,Chinese,263.1
1573,2007,PERAK,Malaysian citizens,Indians,107.6
1574,2007,PERAK,Malaysian citizens,Others,2.7
1575,2007,PERAK,Non Malaysian citizens,N.A,38.9
1576,2007,PERLIS,Total of employed,N.A,80
1577,2007,PERLIS,Malaysian citizens,Total Malaysian citizens,78.3
1578,2007,PERLIS,Malaysian citizens,Bumiputera,65.6
1579,2007,PERLIS,Malaysian citizens,Chinese,8.9
1580,2007,PERLIS,Malaysian citizens,Indians,1.1
1581,2007,PERLIS,Malaysian citizens,Others,2.6
1582,2007,PERLIS,Non Malaysian citizens,N.A,1.7
1583,2007,SELANGOR,Total of employed,N.A,2064.2
1584,2007,SELANGOR,Malaysian citizens,Total Malaysian citizens,1902.2
1585,2007,SELANGOR,Malaysian citizens,Bumiputera,1015.9
1586,2007,SELANGOR,Malaysian citizens,Chinese,608.6
1587,2007,SELANGOR,Malaysian citizens,Indians,259
1588,2007,SELANGOR,Malaysian citizens,Others,18.6
1589,2007,SELANGOR,Non Malaysian citizens,N.A,162
1590,2007,TERENGGANU,Total of employed,N.A,363
1591,2007,TERENGGANU,Malaysian citizens,Total Malaysian citizens,346.5
1592,2007,TERENGGANU,Malaysian citizens,Bumiputera,333.5
1593,2007,TERENGGANU,Malaysian citizens,Chinese,11.5
1594,2007,TERENGGANU,Malaysian citizens,Indians,0.7
1595,2007,TERENGGANU,Malaysian citizens,Others,0.8
1596,2007,TERENGGANU,Non Malaysian citizens,N.A,16.5
1597,2007,SABAH,Total of employed,N.A,1198.6
1598,2007,SABAH,Malaysian citizens,Total Malaysian citizens,831.4
1599,2007,SABAH,Malaysian citizens,Bumiputera,655.3
1600,2007,SABAH,Malaysian citizens,Chinese,122.9
1601,2007,SABAH,Malaysian citizens,Indians,18.4
1602,2007,SABAH,Malaysian citizens,Others,34.8
1603,2007,SABAH,Non Malaysian citizens,N.A,367.1
1604,2007,SARAWAK,Total of employed,N.A,954.1
1605,2007,SARAWAK,Malaysian citizens,Total Malaysian citizens,895.2
1606,2007,SARAWAK,Malaysian citizens,Bumiputera,646
1607,2007,SARAWAK,Malaysian citizens,Chinese,245.6
1608,2007,SARAWAK,Malaysian citizens,Indians,2
1609,2007,SARAWAK,Malaysian citizens,Others,1.7
1610,2007,SARAWAK,Non Malaysian citizens,N.A,58.9
1611,2007,W.P.KUALA LUMPUR,Total of employed,N.A,682.1
1612,2007,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,616.6
1613,2007,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,269.1
1614,2007,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,278.6
1615,2007,W.P.KUALA LUMPUR,Malaysian citizens,Indians,62.5
1616,2007,W.P.KUALA LUMPUR,Malaysian citizens,Others,6.5
1617,2007,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,65.5
1618,2007,W.P.LABUAN,Total of employed,N.A,32.6
1619,2007,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,24
1620,2007,W.P.LABUAN,Malaysian citizens,Bumiputera,18.7
1621,2007,W.P.LABUAN,Malaysian citizens,Chinese,4.7
1622,2007,W.P.LABUAN,Malaysian citizens,Indians,0.2
1623,2007,W.P.LABUAN,Malaysian citizens,Others,0.3
1624,2007,W.P.LABUAN,Non Malaysian citizens,N.A,8.6
1625,2006,MALAYSIA,Total of employed,N.A,10275.4
1626,2006,MALAYSIA,Malaysian citizens,Total Malaysian citizens,9255.6
1627,2006,MALAYSIA,Malaysian citizens,Bumiputera,5808.1
1628,2006,MALAYSIA,Malaysian citizens,Chinese,2597.1
1629,2006,MALAYSIA,Malaysian citizens,Indians,759.1
1630,2006,MALAYSIA,Malaysian citizens,Others,91.3
1631,2006,MALAYSIA,Non Malaysian citizens,N.A,1019.8
1632,2006,JOHOR,Total of employed,N.A,1258.1
1633,2006,JOHOR,Malaysian citizens,Total Malaysian citizens,1126.5
1634,2006,JOHOR,Malaysian citizens,Bumiputera,623.9
1635,2006,JOHOR,Malaysian citizens,Chinese,415.3
1636,2006,JOHOR,Malaysian citizens,Indians,82.5
1637,2006,JOHOR,Malaysian citizens,Others,4.8
1638,2006,JOHOR,Non Malaysian citizens,N.A,131.7
1639,2006,KEDAH,Total of employed,N.A,656.8
1640,2006,KEDAH,Malaysian citizens,Total Malaysian citizens,634
1641,2006,KEDAH,Malaysian citizens,Bumiputera,469.6
1642,2006,KEDAH,Malaysian citizens,Chinese,102.8
1643,2006,KEDAH,Malaysian citizens,Indians,49.3
1644,2006,KEDAH,Malaysian citizens,Others,12.3
1645,2006,KEDAH,Non Malaysian citizens,N.A,22.8
1646,2006,KELANTAN,Total of employed,N.A,458.4
1647,2006,KELANTAN,Malaysian citizens,Total Malaysian citizens,443.3
1648,2006,KELANTAN,Malaysian citizens,Bumiputera,412.6
1649,2006,KELANTAN,Malaysian citizens,Chinese,23
1650,2006,KELANTAN,Malaysian citizens,Indians,1.7
1651,2006,KELANTAN,Malaysian citizens,Others,6
1652,2006,KELANTAN,Non Malaysian citizens,N.A,15
1653,2006,MELAKA,Total of employed,N.A,273.1
1654,2006,MELAKA,Malaysian citizens,Total Malaysian citizens,253.4
1655,2006,MELAKA,Malaysian citizens,Bumiputera,162.5
1656,2006,MELAKA,Malaysian citizens,Chinese,74.5
1657,2006,MELAKA,Malaysian citizens,Indians,15.2
1658,2006,MELAKA,Malaysian citizens,Others,1.1
1659,2006,MELAKA,Non Malaysian citizens,N.A,19.8
1660,2006,N.SEMBILAN,Total of employed,N.A,378.7
1661,2006,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,351.8
1662,2006,N.SEMBILAN,Malaysian citizens,Bumiputera,198.4
1663,2006,N.SEMBILAN,Malaysian citizens,Chinese,94.2
1664,2006,N.SEMBILAN,Malaysian citizens,Indians,58
1665,2006,N.SEMBILAN,Malaysian citizens,Others,1.3
1666,2006,N.SEMBILAN,Non Malaysian citizens,N.A,26.9
1667,2006,PAHANG,Total of employed,N.A,557.4
1668,2006,PAHANG,Malaysian citizens,Total Malaysian citizens,501.3
1669,2006,PAHANG,Malaysian citizens,Bumiputera,371.4
1670,2006,PAHANG,Malaysian citizens,Chinese,98.4
1671,2006,PAHANG,Malaysian citizens,Indians,28.8
1672,2006,PAHANG,Malaysian citizens,Others,2.7
1673,2006,PAHANG,Non Malaysian citizens,N.A,56.1
1674,2006,P.PINANG,Total of employed,N.A,647.7
1675,2006,P.PINANG,Malaysian citizens,Total Malaysian citizens,594.2
1676,2006,P.PINANG,Malaysian citizens,Bumiputera,249.6
1677,2006,P.PINANG,Malaysian citizens,Chinese,281.6
1678,2006,P.PINANG,Malaysian citizens,Indians,61.2
1679,2006,P.PINANG,Malaysian citizens,Others,1.8
1680,2006,P.PINANG,Non Malaysian citizens,N.A,53.5
1681,2006,PERAK,Total of employed,N.A,815.9
1682,2006,PERAK,Malaysian citizens,Total Malaysian citizens,779.8
1683,2006,PERAK,Malaysian citizens,Bumiputera,411.7
1684,2006,PERAK,Malaysian citizens,Chinese,258.5
1685,2006,PERAK,Malaysian citizens,Indians,107.5
1686,2006,PERAK,Malaysian citizens,Others,2.2
1687,2006,PERAK,Non Malaysian citizens,N.A,36
1688,2006,PERLIS,Total of employed,N.A,74.5
1689,2006,PERLIS,Malaysian citizens,Total Malaysian citizens,72.8
1690,2006,PERLIS,Malaysian citizens,Bumiputera,61
1691,2006,PERLIS,Malaysian citizens,Chinese,8.9
1692,2006,PERLIS,Malaysian citizens,Indians,0.9
1693,2006,PERLIS,Malaysian citizens,Others,2
1694,2006,PERLIS,Non Malaysian citizens,N.A,1.7
1695,2006,SELANGOR,Total of employed,N.A,2017.7
1696,2006,SELANGOR,Malaysian citizens,Total Malaysian citizens,1859.5
1697,2006,SELANGOR,Malaysian citizens,Bumiputera,993.8
1698,2006,SELANGOR,Malaysian citizens,Chinese,584.9
1699,2006,SELANGOR,Malaysian citizens,Indians,264.8
1700,2006,SELANGOR,Malaysian citizens,Others,16
1701,2006,SELANGOR,Non Malaysian citizens,N.A,158.1
1702,2006,TERENGGANU,Total of employed,N.A,351.5
1703,2006,TERENGGANU,Malaysian citizens,Total Malaysian citizens,334.7
1704,2006,TERENGGANU,Malaysian citizens,Bumiputera,321.1
1705,2006,TERENGGANU,Malaysian citizens,Chinese,12.1
1706,2006,TERENGGANU,Malaysian citizens,Indians,0.9
1707,2006,TERENGGANU,Malaysian citizens,Others,0.6
1708,2006,TERENGGANU,Non Malaysian citizens,N.A,16.8
1709,2006,SABAH,Total of employed,N.A,1160.2
1710,2006,SABAH,Malaysian citizens,Total Malaysian citizens,808.7
1711,2006,SABAH,Malaysian citizens,Bumiputera,637.6
1712,2006,SABAH,Malaysian citizens,Chinese,120.6
1713,2006,SABAH,Malaysian citizens,Indians,20.3
1714,2006,SABAH,Malaysian citizens,Others,30.2
1715,2006,SABAH,Non Malaysian citizens,N.A,351.4
1716,2006,SARAWAK,Total of employed,N.A,918.3
1717,2006,SARAWAK,Malaysian citizens,Total Malaysian citizens,860
1718,2006,SARAWAK,Malaysian citizens,Bumiputera,614.2
1719,2006,SARAWAK,Malaysian citizens,Chinese,242
1720,2006,SARAWAK,Malaysian citizens,Indians,0.4
1721,2006,SARAWAK,Malaysian citizens,Others,3.4
1722,2006,SARAWAK,Non Malaysian citizens,N.A,58.3
1723,2006,W.P.KUALA LUMPUR,Total of employed,N.A,676.6
1724,2006,W.P.KUALA LUMPUR,Malaysian citizens,Total Malaysian citizens,612.2
1725,2006,W.P.KUALA LUMPUR,Malaysian citizens,Bumiputera,262.1
1726,2006,W.P.KUALA LUMPUR,Malaysian citizens,Chinese,276.4
1727,2006,W.P.KUALA LUMPUR,Malaysian citizens,Indians,67.2
1728,2006,W.P.KUALA LUMPUR,Malaysian citizens,Others,6.5
1729,2006,W.P.KUALA LUMPUR,Non Malaysian citizens,N.A,64.4
1730,2006,W.P.LABUAN,Total of employed,N.A,30.5
1731,2006,W.P.LABUAN,Malaysian citizens,Total Malaysian citizens,23.3
1732,2006,W.P.LABUAN,Malaysian citizens,Bumiputera,18.7
1733,2006,W.P.LABUAN,Malaysian citizens,Chinese,4
1734,2006,W.P.LABUAN,Malaysian citizens,Indians,0.3
1735,2006,W.P.LABUAN,Malaysian citizens,Others,0.4
1736,2006,W.P.LABUAN,Non Malaysian citizens,N.A,7.2
1737,2005,MALAYSIA,Total of employed,N.A,10045.4
1738,2005,MALAYSIA,Malaysian citizens,Total Malaysian citizens,9030
1739,2005,MALAYSIA,Malaysian citizens,Bumiputera,5651.3
1740,2005,MALAYSIA,Malaysian citizens,Chinese,2546.7
1741,2005,MALAYSIA,Malaysian citizens,Indians,739.6
1742,2005,MALAYSIA,Malaysian citizens,Others,92.5
1743,2005,MALAYSIA,Non Malaysian citizens,N.A,1015.3
1744,2005,JOHOR,Total of employed,N.A,1237.1
1745,2005,JOHOR,Malaysian citizens,Total Malaysian citizens,1105.4
1746,2005,JOHOR,Malaysian citizens,Bumiputera,610.5
1747,2005,JOHOR,Malaysian citizens,Chinese,406.4
1748,2005,JOHOR,Malaysian citizens,Indians,81.8
1749,2005,JOHOR,Malaysian citizens,Others,6.7
1750,2005,JOHOR,Non Malaysian citizens,N.A,131.7
1751,2005,KEDAH,Total of employed,N.A,652.8
1752,2005,KEDAH,Malaysian citizens,Total Malaysian citizens,629.4
1753,2005,KEDAH,Malaysian citizens,Bumiputera,465.6
1754,2005,KEDAH,Malaysian citizens,Chinese,104.5
1755,2005,KEDAH,Malaysian citizens,Indians,47.9
1756,2005,KEDAH,Malaysian citizens,Others,11.4
1757,2005,KEDAH,Non Malaysian citizens,N.A,23.4
1758,2005,KELANTAN,Total of employed,N.A,438.8
1759,2005,KELANTAN,Malaysian citizens,Total Malaysian citizens,422.3
1760,2005,KELANTAN,Malaysian citizens,Bumiputera,393.4
1761,2005,KELANTAN,Malaysian citizens,Chinese,22.8
1762,2005,KELANTAN,Malaysian citizens,Indians,0.3
1763,2005,KELANTAN,Malaysian citizens,Others,5.7
1764,2005,KELANTAN,Non Malaysian citizens,N.A,16.6
1765,2005,MELAKA,Total of employed,N.A,271.1
1766,2005,MELAKA,Malaysian citizens,Total Malaysian citizens,250.4
1767,2005,MELAKA,Malaysian citizens,Bumiputera,157.1
1768,2005,MELAKA,Malaysian citizens,Chinese,76.3
1769,2005,MELAKA,Malaysian citizens,Indians,15.7
1770,2005,MELAKA,Malaysian citizens,Others,1.3
1771,2005,MELAKA,Non Malaysian citizens,N.A,20.6
1772,2005,N.SEMBILAN,Total of employed,N.A,372.8
1773,2005,N.SEMBILAN,Malaysian citizens,Total Malaysian citizens,345.1
1774,2005,N.SEMBILAN,Malaysian citizens,Bumiputera,196.6
1775,2005,N.SEMBILAN,Malaysian citizens,Chinese,90.3
1776,2005,N.SEMBILAN,Malaysian citizens,Indians,57.2
1777,2005,N.SEMBILAN,Malaysian citizens,Others,1
1778,2005,N.SEMBILAN,Non Malaysian citizens,N.A,27.7
1779,2005,PAHANG,Total of employed,N.A,524.7
1780,2005,PAHANG,Malaysian citizens,Total Malaysian citizens,470.5
1781,2005,PAHANG,Malaysian citizens,Bumiputera,348.3
1782,2005,PAHANG,Malaysian citizens,Chinese,93.4
1783,2005,PAHANG,Malaysian citizens,Indians,26.2
1784,2005,PAHANG,Malaysian citizens,Others,2.6
1785,2005,PAHANG,Non Malaysian citizens,N.A,54.2
1786,2005,P.PINANG,Total of employed,N.A,621.5
1787,2005,P.PINANG,Malaysian citizens,Total Malaysian citizens,570.6
1788,2005,P.PINANG,Malaysian citizens,Bumiputera,238.2
1789,2005,P.PINANG,Malaysian citizens,Chinese,270.2
1790,2005,P.PINANG,Malaysian citizens,Indians,60.5
1791,2005,P.PINANG,Malaysian citizens,Others,1.8
1792,2005,P.PINANG,Non Malaysian citizens,N.A,50.9
1793,2005,PERAK,Total of employed,N.A,801.2
1794,2005,PERAK,Malaysian citizens,Total Malaysian citizens,764.5
1795,2005,PERAK,Malaysian citizens,Bumiputera,403.7
1796,2005,PERAK,Malaysian citizens,Chinese,250.7
1797,2005,PERAK,Malaysian citizens,Indians,108.4
1798,2005,PERAK,Malaysian citizens,Others,1.7
1799,2005,PERAK,Non Malaysian citizens,N.A,36.7
1800,2005,PERLIS,Total of employed,N.A,74
1801,2005,PERLIS,Malaysian citizens,Total Malaysian citizens,72.1
1802,2005,PERLIS,Malaysian citizens,Bumiputera,60.4
1803,2005,PERLIS,Malaysian citizens,Chinese,8.4
1804,2005,PERLIS,Malaysian citizens,Indians,1
1805,2005,PERLIS,Malaysian citizens,Others,2.4
1806,2005,PERLIS,Non Malaysian citizens,N.A,2
